"VarName","TimeString","VarValue","Validity","Time_ms"
"DRIVE_1_SPEED","31/03/2017 13:24:02",1998,1,42825558351.4815
"DRIVE_1_SPEED","31/03/2017 13:25:02",2000,1,42825559045.9606
"DRIVE_1_SPEED","31/03/2017 13:26:02",660,1,42825559740.4514
"DRIVE_1_SPEED","31/03/2017 13:27:02",0,1,42825560434.9306
"DRIVE_1_SPEED","31/03/2017 13:28:02",0,1,42825561129.4213
"DRIVE_1_SPEED","31/03/2017 13:29:02",0,1,42825561823.2407
"DRIVE_1_SPEED","31/03/2017 13:30:02",0,1,42825562517.7431
"DRIVE_1_SPEED","31/03/2017 13:31:02",0,1,42825563212.2338
"DRIVE_1_SPEED","31/03/2017 13:32:02",0,1,42825563906.713
"DRIVE_1_SPEED","31/03/2017 13:33:02",0,1,42825564601.2037
"DRIVE_1_SPEED","31/03/2017 13:34:02",0,1,42825565295.6829
"DRIVE_1_SPEED","31/03/2017 13:35:02",0,1,42825565990.1736
"DRIVE_1_SPEED","31/03/2017 13:36:02",0,1,42825566684.6528
"DRIVE_1_SPEED","31/03/2017 13:37:02",0,1,42825567379.1319
"DRIVE_1_SPEED","31/03/2017 13:38:02",0,1,42825568073.6227
"DRIVE_1_SPEED","31/03/2017 13:39:02",0,1,42825568768.1019
"DRIVE_1_SPEED","31/03/2017 13:40:02",0,1,42825569462.5926
"DRIVE_1_SPEED","31/03/2017 13:41:02",0,1,42825570157.0718
"DRIVE_1_SPEED","31/03/2017 13:42:02",0,1,42825570851.5625
"DRIVE_1_SPEED","31/03/2017 13:43:02",0,1,42825571546.0417
"DRIVE_1_SPEED","31/03/2017 13:44:02",0,1,42825572240.5324
"DRIVE_1_SPEED","31/03/2017 13:45:02",0,1,42825572935.0116
"DRIVE_1_SPEED","31/03/2017 13:46:02",0,1,42825573629.4907
"DRIVE_1_SPEED","31/03/2017 13:47:02",0,1,42825574323.9815
"DRIVE_1_SPEED","31/03/2017 13:48:02",0,1,42825575018.4606
"DRIVE_1_SPEED","31/03/2017 13:49:02",0,1,42825575712.9514
"DRIVE_1_SPEED","31/03/2017 13:50:02",0,1,42825576407.4306
"DRIVE_1_SPEED","31/03/2017 13:51:02",0,1,42825577101.9213
"DRIVE_1_SPEED","31/03/2017 13:52:02",0,1,42825577796.4005
"DRIVE_1_SPEED","31/03/2017 13:53:02",0,1,42825578490.8796
"DRIVE_1_SPEED","31/03/2017 13:54:02",0,1,42825579184.213
"DRIVE_1_SPEED","31/03/2017 13:55:02",1230,1,42825579878.6921
"DRIVE_1_SPEED","31/03/2017 13:56:02",1501,1,42825580573.1829
"DRIVE_1_SPEED","31/03/2017 13:57:02",0,1,42825581267.662
